patologia,relazione,entita_collegata,tipo_entita,diagnosi,esami_laboratorio,ambito,terapia,farmaci,quadro_radiologico,anatomia_patologica
Lupus Eritematoso Sistemico,TARGET_ETA,15-45 anni (soprattutto donne in età fertile),eta,"Criteri ACR/EULAR 2019 (11 criteri, almeno 4 per diagnosi), ANA, anti-dsDNA, anti-Sm, complemento (C3, C4), emocromo, funzionalità renale, urine con sedimentoscopia, biopsia renale","ANA, anti-dsDNA, anti-Sm, C3, C4, emocromo, VES, PCR, funzionalità renale, proteinuria 24h, sedimentoscopia",Reumatologia,"Idrossiclorochina (base della terapia), corticosteroidi, immunosoppressori (Micofenolato, Azatioprina, Ciclofosfamide), biologici (Belimumab, Anifrolumab), fotoprotzione, gestione delle complicanze d'organo","Idrossiclorochina 200-400mg/die
Prednisone 0.5-1mg/kg/die (riduzione progressiva)
Micofenolato 1-3g/die
Azatioprina 1-2.5mg/kg/die
Belimumab 200mg sottocute/settimana
Ciclofosfamide 0.5-1g/m² IV mensile
Anifrolumab 300mg sottocute ogni 4 settimane
Metotressato 10-25mg/settimana","Rx torace: versamento pleurico, cardiomegalia, infiltrati polmonari. TC: linfoadenopatia, versamento pericardico. Rx arti: erosioni non tipiche, osteoporosi. Ecografia renale: dimensioni renali normali o aumentate. La TC e la RM sono utili per valutare le complicanze neurologiche e cardiache.
","Biopsia renale (nefrite lupica): proliferazione mesangiale, deposizione subendoteliale e subepiteliale di immunocomplessi (a 'grande spessa', 'a cipolla'), wire loop, fibrosi e sclerosi glomerulare. Classificazione ISN/RPS: Classe I-VI. Deposizione di IgG, IgM, IgA, C3, C1q (full house).
"
Lupus Eritematoso Sistemico,TARGET_ETA,Picco di incidenza 20-30 anni,eta,"Criteri ACR/EULAR 2019 (11 criteri, almeno 4 per diagnosi), ANA, anti-dsDNA, anti-Sm, complemento (C3, C4), emocromo, funzionalità renale, urine con sedimentoscopia, biopsia renale","ANA, anti-dsDNA, anti-Sm, C3, C4, emocromo, VES, PCR, funzionalità renale, proteinuria 24h, sedimentoscopia",Reumatologia,"Idrossiclorochina (base della terapia), corticosteroidi, immunosoppressori (Micofenolato, Azatioprina, Ciclofosfamide), biologici (Belimumab, Anifrolumab), fotoprotzione, gestione delle complicanze d'organo","Idrossiclorochina 200-400mg/die
Prednisone 0.5-1mg/kg/die (riduzione progressiva)
Micofenolato 1-3g/die
Azatioprina 1-2.5mg/kg/die
Belimumab 200mg sottocute/settimana
Ciclofosfamide 0.5-1g/m² IV mensile
Anifrolumab 300mg sottocute ogni 4 settimane
Metotressato 10-25mg/settimana","Rx torace: versamento pleurico, cardiomegalia, infiltrati polmonari. TC: linfoadenopatia, versamento pericardico. Rx arti: erosioni non tipiche, osteoporosi. Ecografia renale: dimensioni renali normali o aumentate. La TC e la RM sono utili per valutare le complicanze neurologiche e cardiache.
","Biopsia renale (nefrite lupica): proliferazione mesangiale, deposizione subendoteliale e subepiteliale di immunocomplessi (a 'grande spessa', 'a cipolla'), wire loop, fibrosi e sclerosi glomerulare. Classificazione ISN/RPS: Classe I-VI. Deposizione di IgG, IgM, IgA, C3, C1q (full house).
"
Calcolosi Renale,HA_SINTOMO,dolore lombare acuto (colica renale),sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,ematuria (macro o microscopica),sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,nausea,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,vomito,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,pollachiuria (minzioni frequenti),sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,urgenza minzionale,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,disuria,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,febbre (se infezione associata),sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,brividi,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,dolore irradiato all'inguine e genitali,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
Calcolosi Renale,HA_SINTOMO,sudorazione profusa,sintomo,"ecografia renale (prima indagine), TC addome senza contrasto (gold standard), urografia endovenosa, urine complete (ematuria), dosaggio metabolico delle urine (calciuria, oxaluria, uricuria)","urine complete (ematuria), emocromo, creatinina, BUN, elettroliti, calcio, acido urico, ossalato urinario, citrato, magnesio, cistina, pH urinario",Urologia,"idratazione, antispastici, antinfiammatori (diclofenac, ketorolac), alfa-litici (tamsulosina), litotripsia extracorporea (ESWL), ureteroscopia, nefrolitotomia percutanea","Diclofenac 75 mg IM (o 50 mg x3/die per os)
Ketorolac 30 mg IM/IV
Tamsulosina 0.4 mg/die
Naprossene 500 mg x2/die
Metamizolo 1-2 g IV
Paracetamolo 1g x4/die
Tramadolo 50-100 mg x3/die (se dolore refrattario)","- TC addome senza contrasto (NCCT): calcolo radio-opaco in rene o uretere, idronefrosi, neroflegmone, segni di infiammazione perirenale
- Ecografia renale: idronefrosi, dilatazione del sistema pielocalicale, calcoli intrarenali
- Urografia endovenosa: ritardo di eliminazione del mezzo di contrasto, dilatazione dell'uretere a monte del calcolo
- Rx addome: calcoli radio-opachi (calcici) visibili in 60% dei casi
","- Calcoli: ossalato di calcio (70%), acido urico (10%), struvite (10%), cistina (1%), miscele
- Ossalato di calcio: monoidrato (weddellite) o diidrato (whewellite)
- Struvite: fosfato ammonio-magnesico, associata a infezioni da ureasi-produttori (Proteus)
- Acido urico: associata a iperuricemia, acidosi, dieta iperproteica
"
